ID,Policy Start Date,Policy End Date,Gender,Age,First Transaction Date,No_Pol,Car_Category,Subject_Car_Colour,Subject_Car_Make,LGA_Name,State,ProductName,target
ID_2N317ZT,2010-08-28,2011-08-27,Male,66,2010-08-28,3,Saloon,Black,TOYOTA,Eti-Osa,Eti-Osa,Car Classic,0
ID_2N8DMW5,2010-09-14,2011-09-13,Male,43,2010-09-14,1,Saloon,Grey,TOYOTA,Victoria Island,Lagos,Car Plus,1
ID_2NNS6XB,2010-06-24,2011-06-23,Male,54,2010-06-24,1,Saloon,Black,Mercedes,Abuja Municipal,Abuja-Municipal,Car Classic,0
ID_2OPJN9F,2010-11-26,2011-11-25,Male,66,2010-11-26,2,JEEP,Black,TOYOTA,Eti-Osa,Eti-Osa,Car Classic,1
ID_2POQK63,2010-07-31,2011-07-30,Male,12,2010-07-31,2,JEEP,Black,Lexus,Lekki,Lagos,Customized Motor,0
ID_2QSOUCZ,2010-04-04,2011-04-03,Female,28,2010-04-04,1,Saloon,Silver,TOYOTA,Abuja Municipal,Abuja-Municipal,Car Classic,0
ID_2RJOHLV,2010-11-22,2011-11-21,Female,58,2010-11-22,2,JEEP,Black,TOYOTA,Obia/Akpor,Obia-Akpor,Car Classic,0
ID_2S28MB7,2010-07-30,2011-07-29,Male,54,2010-07-30,1,JEEP,Blue,Nissan,Ikeja,Lagos,Car Classic,0
ID_2S32R1Z,2010-12-05,2011-12-04,Female,40,2010-12-05,4,Saloon,Black,Mercedes,Victoria Island,Lagos,Customized Motor,0
ID_2SDWXIZ,2010-07-10,2011-07-09,Female,81,2010-07-10,2,Saloon,Silver,TOYOTA,Ikoyi,Lagos,Car Classic,0
ID_2SSN4XW,2010-04-30,2011-04-29,Female,40,2010-04-30,1,Saloon,Black,TOYOTA,Eti-Osa,Eti-Osa,Car Classic,0
ID_2SVHNS2,2010-07-16,2011-07-15,Male,28,2010-07-16,2,Saloon,Black,TOYOTA,Lekki,Lagos,Car Plus,1
ID_2SWIGKH,2007-03-04,2037-08-03,Male,37,2007-03-04,1,Saloon,Gold,TOYOTA,Bekwara,Benue,CarSafe,0
ID_2TN8JI2,2010-03-27,2011-03-26,Female,29,2010-03-27,1,Saloon,Blue,TOYOTA,Lekki,Lagos,Car Classic,1
ID_2TQS6E8,2010-07-25,2011-07-15,Male,48,2010-07-25,2,Truck,Blue,Mack,Alimosho,Lagos,CVTP,0
ID_2UQQB28,2010-12-29,2011-12-28,Male,48,2010-12-29,1,JEEP,Black,Range Rover,Oguta,Imo,Customized Motor,0
ID_2UR0A1V,2010-03-21,2011-03-20,Female,37,2010-03-21,1,Saloon,Black,TOYOTA,Ifako-Ijaye ,Ifako-Ijaye,Car Classic,0
ID_2VKC7RK,2010-06-20,2011-01-11,Male,33,2010-06-20,1,Saloon,Ash,TOYOTA,Ikeja,Lagos,Car Classic,1
ID_2VRM30S,2010-01-18,2011-01-17,Female,56,2010-01-18,1,Saloon,Black,Mercedes,Abuja Municipal,Abuja-Municipal,Car Classic,0
ID_2W7AX2D,2010-02-10,2011-02-09,Joint Gender,64,2010-02-10,2,Saloon,Black,Honda,Ikeja,Lagos,Car Classic,0
ID_2WEXEBY,2010-04-18,2011-04-17,Male,120,2010-04-18,1,Bus,White,Scania,Victoria Island,Lagos,CVTP,0
ID_2XSRQKE,2010-02-27,2011-02-26,Male,40,2010-02-27,1,Saloon,Silver,Mercedes,Bwari,Benue,Car Classic,0
ID_2XWOISY,2010-12-30,2011-06-29,Male,36,2010-12-30,1,JEEP,Blue,Lexus,Eti-Osa,Eti-Osa,Car Classic,0
ID_2YKGBYO,2010-06-13,2011-06-12,Male,55,2010-06-13,1,Truck,White,Mack,Egbeda,Benue,CVTP,0
ID_2Z0MRCL,2010-10-14,2011-08-22,Male,78,2010-10-14,2,JEEP,Black,Hyundai,Epe,Lagos,Car Classic,0
ID_30QC56U,2010-08-23,2011-07-31,Female,26,2010-08-23,1,Saloon,Brown,Peugeot,Ikeja,Lagos,Car Classic,0
ID_30ZJPKM,2010-05-27,2011-05-26,Male,37,2010-05-27,1,Saloon,White,Mercedes,Victoria Island,Lagos,Car Classic,0
ID_314CQGD,2010-04-08,2011-04-07,Male,45,2010-04-08,1,Saloon,Black,Hyundai,Obia/Akpor,Obia-Akpor,Car Plus,0
ID_31C21H5,2010-01-08,2011-01-07,Male,40,2010-01-08,1,Saloon,Black,TOYOTA,Osogbo,Osun,Car Classic,0
ID_31ZUBVK,2010-04-03,2011-04-02,Male,64,2010-04-03,2,Saloon,Green,TOYOTA,Idanre,Benue,Car Classic,0
ID_324WHS2,2010-01-14,2011-01-13,Entity,40,2010-01-14,4,Saloon,Black,Nissan,Ibeju/Lekki,Ibeju-Lekki,Car Classic,0
ID_32RJKC5,2010-06-06,2011-06-05,Male,42,2010-06-06,1,Saloon,Grey,TOYOTA,Lekki,Lagos,Car Classic,0
ID_33GXJWV,2010-08-02,2011-08-01,Male,38,2010-08-02,2,Saloon,Blue,TOYOTA,Ajah,Lagos,Car Classic,0
ID_36CH990,2010-09-27,2011-06-13,Male,40,2010-09-27,1,Saloon,Green,TOYOTA,Ibadan South West,Ibadan-West,Car Classic,0
ID_36E26TX,2010-05-14,2011-05-13,Male,41,2010-05-14,1,JEEP,Gold,TOYOTA,Alimosho,Lagos,Car Classic,0
ID_382U9F1,2010-12-09,2011-12-08,Female,37,2010-12-09,1,JEEP,Gold,ACURA,Ikeja,Lagos,Car Classic,0
ID_38PFYH3,2010-10-03,2011-10-02,Female,42,2010-10-03,2,JEEP,Black,Kia,Victoria Island,Lagos,Car Classic,0
ID_39L9D4B,2010-02-20,2011-02-19,Female,67,2010-02-20,1,Saloon,Black,Kia,Ibeju/Lekki,Ibeju-Lekki,Car Classic,0
ID_39R912D,2010-11-01,2011-02-11,Male,38,2010-11-01,2,JEEP,White,TOYOTA,Ikeja,Lagos,Car Classic,1
ID_3B2RVTC,2010-01-19,2011-01-18,Male,39,2010-01-19,2,Saloon,Dark Grey,TOYOTA,Yaba,Benue,Car Classic,0
ID_3BDM8BR,2010-06-03,2011-05-25,Female,40,2010-06-03,1,Saloon,Silver,TOYOTA,Ikeja,Lagos,Car Classic,1
ID_3BUZWFU,2010-02-26,2011-02-25,Female,37,2010-02-26,1,Mini Bus,Blue,TOYOTA,Lagos Mainland,Lagos,Car Classic,0
ID_3CQ5JD6,2010-07-26,2011-07-07,Female,53,2010-07-26,3,JEEP,Green,TOYOTA,Ikoyi,Lagos,Car Classic,0
ID_3DB4063,2010-11-15,2011-11-19,Male,31,2010-11-15,1,Saloon,Black,TOYOTA,Surulere,Lagos,Car Classic,1
ID_3EJAV7O,2010-08-30,2011-08-29,Female,66,2010-08-30,3,Mini Bus,Red,TOYOTA,Ikeja,Lagos,Car Classic,0
ID_3FBAA6M,2010-10-25,2011-10-23,Female,35,2010-10-25,1,JEEP,Grey,TOYOTA,Kano Municipal,Kano-Municipal,Car Classic,0
ID_3FHENZC,2010-06-07,2011-06-06,Female,57,2010-06-07,1,JEEP,Black,Nissan,Lagos Island,Lagos,Car Classic,0
ID_3FJRT90,2010-10-24,2011-10-23,Female,49,2010-10-24,1,JEEP,Black,TOYOTA,Ifo,Benue,Car Classic,0
ID_3GMJR1Z,2010-05-14,2011-05-13,Entity,120,2010-05-14,3,Saloon,Silver,TOYOTA,Lagos Island,Lagos,Car Classic,0
ID_3H5FSTB,2010-03-25,2011-03-21,Male,58,2010-03-25,1,Saloon,Silver,TOYOTA,Lekki,Lagos,Car Classic,0
ID_3I1TWTF,2010-05-22,2011-05-21,Male,32,2010-05-22,1,Saloon,Red,TOYOTA,OGBA,Benue,Car Classic,0
ID_3JDU2UR,2010-08-19,2011-08-18,Female,53,2010-08-19,1,JEEP,Black,Ford,Abuja Municipal,Abuja-Municipal,Car Classic,0
ID_3JWD0YS,2010-01-11,2011-01-10,Male,38,2010-01-11,1,Saloon,Black,Honda,Lagos Mainland,Lagos,Car Classic,1
ID_3KEOPZN,2010-10-24,2011-10-23,Male,48,2010-10-24,2,Saloon,Blue,TOYOTA,Surulere,Lagos,Car Classic,1
ID_3KHGBJW,2010-12-12,2011-12-11,Male,42,2010-12-12,1,Saloon,Black,Volkswagen,Surulere,Lagos,Car Classic,0
ID_3KR36PL,2010-11-07,2011-11-06,Male,43,2010-11-07,1,JEEP,Black,Volkswagen,Eti-Osa,Eti-Osa,Car Classic,0
ID_3L5O75Z,2010-02-16,2011-02-15,Female,64,2010-02-16,2,JEEP,Brown,Ford,Port Harcourt,Rivers,Car Plus,0
ID_3LCJUS2,2010-02-04,2011-02-03,Female,25,2010-02-04,1,Saloon,Grey,TOYOTA,Ajah,Lagos,Car Classic,1
ID_3LP42GM,2010-01-21,2011-01-20,Male,43,2010-01-21,2,JEEP,White,TOYOTA,Ikeja,Lagos,Car Plus,0
ID_3MVPRL7,2010-01-05,2011-01-04,Female,44,2010-01-05,2,JEEP,Black,Ford,Abuja Municipal,Abuja-Municipal,Car Classic,1
ID_3OCZBVT,2010-12-06,2011-12-05,Female,66,2010-12-06,2,Saloon,Black,TOYOTA,Ilorin West,Ilorin-West,Car Classic,0
ID_3OEQCH8,2010-12-10,2011-12-09,Male,44,2010-12-10,2,Saloon,Black,TOYOTA,Surulere,Lagos,Car Classic,0
ID_3OIUB5H,2010-05-07,2011-05-06,Male,78,2010-05-07,2,JEEP,As Attached,TOYOTA,Lagelu Ogbomosho North,Lagelu-North,Car Classic,0
ID_3OMR03Y,2010-08-07,2011-08-06,Female,35,2010-08-07,1,Saloon,Black,Mercedes,Ajah,Lagos,Car Classic,0
ID_3OOFTZ8,2010-09-20,2011-09-19,Male,37,2010-09-20,1,JEEP,Gold,TOYOTA,Ikeja,Lagos,Car Classic,0
ID_3OZH03R,2010-10-15,2011-10-14,Male,48,2010-10-15,1,JEEP,Black,TOYOTA,Lagos Mainland,Lagos,Car Classic,0
ID_3P8WLFG,2010-06-14,2011-06-13,Male,45,2010-06-14,3,Saloon,Black,TOYOTA,Abuja Municipal,Abuja-Municipal,Car Classic,1
ID_3POLFSE,2010-11-02,2011-06-01,Male,40,2010-11-02,1,Saloon,Black,Honda,Lagos Island,Lagos,Car Classic,0
ID_3QOZW9J,2010-03-15,2011-03-14,Male,-2,2010-03-15,1,Saloon,Black,TOYOTA,Ibadan South East,Ibadan-East,Customized Motor,0
ID_3R83R1V,2010-03-22,2011-03-21,Female,43,2010-03-22,3,JEEP,Black,Honda,Katcha,Benue,Car Classic,1
ID_3RADK7P,2010-05-23,2011-05-22,Male,34,2010-05-23,2,JEEP,Black,TOYOTA,Warri Central,Warri-Central,Car Classic,1
ID_3RKXSRC,2010-12-11,2011-12-10,Male,43,2010-12-11,1,Saloon,Black,Honda,Surulere,Lagos,Car Classic,1
ID_3S5WX4B,2010-06-26,2011-06-25,Female,31,2010-06-26,1,Saloon,Grey,TOYOTA,OGBA,Benue,Car Classic,0
ID_3SA6ZP7,2010-12-27,2011-04-19,Male,43,2010-12-27,1,Saloon,Grey,TOYOTA,GBAGADA,Benue,Car Classic,1
ID_3SE763H,2010-09-03,2011-09-02,Male,37,2010-09-03,4,Saloon,Blue,TOYOTA,Isolo,Benue,Car Classic,0
ID_3SR01YI,2010-05-23,2011-05-21,Female,45,2010-05-23,1,JEEP,Black,TOYOTA,Eti-Osa,Eti-Osa,Car Classic,0
ID_3THA8PW,2010-11-13,2011-11-12,Female,38,2010-11-13,1,Saloon,Blue,TOYOTA,Yaba,Benue,Car Classic,0
ID_3U5N5DZ,2010-11-25,2011-11-24,Male,46,2010-11-25,1,JEEP,Red,ACURA,Abuja Municipal,Abuja-Municipal,Car Classic,0
ID_3U7GP0U,2010-07-02,2011-07-01,Male,120,2010-07-02,1,Truck,Red,Iveco,Victoria Island,Lagos,CVTP,1
ID_3V944T3,2010-02-27,2011-02-26,Male,33,2010-02-27,2,JEEP,White,Lexus,ISHERI,Benue,Car Classic,0
ID_3VWBOTL,2010-04-10,2011-04-09,Male,41,2010-04-10,1,Saloon,Wine,TOYOTA,Ikeja,Lagos,Car Classic,0
ID_3W3MVBQ,2010-05-13,2011-05-12,Male,42,2010-05-13,1,Saloon,Silver,TOYOTA,GBAGADA,Benue,Car Classic,0
ID_3WCZUB0,2010-07-16,2011-07-14,Male,38,2010-07-16,1,JEEP,White,Ford,Eti-Osa,Eti-Osa,Car Classic,0
ID_3WDR2F8,2010-02-06,2011-02-05,Female,32,2010-02-06,1,Saloon,Grey,TOYOTA,Ajah,Lagos,Car Classic,1
ID_3WNBN7X,2010-09-25,2011-09-24,Female,34,2010-09-25,1,Saloon,Black,Honda,Ikeja,Lagos,Car Classic,0
ID_3WPAQ7G,2010-04-10,2011-04-09,Female,37,2010-04-10,2,Saloon,Black,TOYOTA,Ikeja,Lagos,Car Classic,0
ID_3X9FBFY,2010-10-03,2011-08-01,Female,41,2010-10-03,1,JEEP,Black,TOYOTA,OGUN,Ogun,Car Classic,0
ID_3XA6QAG,2010-03-27,2011-03-26,NO GENDER,36,2010-03-27,1,Saloon,Gold,TOYOTA,Festac,Benue,Car Classic,0
ID_3XGE1JN,2010-01-31,2011-01-30,Female,48,2010-01-31,1,JEEP,Black,Hyundai,Abuja Municipal,Abuja-Municipal,Car Classic,0
ID_3XN16VO,2010-09-03,2011-09-02,Male,42,2010-09-03,1,JEEP,Black,Ford,Lagos Mainland,Lagos,Car Classic,1
ID_3XO3M7I,2010-01-11,2011-01-10,Male,34,2010-01-11,1,JEEP,Green,TOYOTA,Lagos Island,Lagos,Car Classic,0
ID_3XZQP33,2010-02-15,2011-02-14,Male,41,2010-02-15,2,Saloon,Wine,TOYOTA,Oshodi,Lagos,Car Classic,0
ID_3YJX8LG,2010-12-27,2011-06-26,Male,36,2010-12-27,1,JEEP,Silver,Lexus,Lagos Mainland,Lagos,Car Classic,0
ID_3YW7I4D,2010-01-22,2011-01-21,Male,89,2010-01-22,1,Saloon,Blue,TOYOTA,Lagos Mainland,Lagos,Car Classic,0
ID_3YWT8BH,2010-08-22,2011-08-21,Male,56,2010-08-22,1,Saloon,Gold,TOYOTA,Anthony Village,Lagos,Car Classic,0
ID_3Z3O4YT,2010-03-15,2011-03-14,Female,36,2010-03-15,1,JEEP,Black,ACURA,Lekki,Lagos,Car Classic,0
ID_3ZMR4D9,2010-04-28,2011-04-27,Male,52,2010-04-28,3,Saloon,As Attached,Mercedes,Victoria Island,Lagos,Car Classic,0
ID_401TCKE,2010-04-17,2011-04-15,Male,59,2010-04-17,2,JEEP,Black,Nissan,Oyo,Oyo,Customized Motor,0
ID_41QHYND,2010-04-05,2011-04-04,Female,44,2010-04-05,2,JEEP,As Attached,TOYOTA,Ketu,Lagos,Car Classic,1
ID_41VSN9A,2010-04-10,2011-04-09,Female,34,2010-04-10,1,Saloon,Black,TOYOTA,AKUTE,Benue,Car Classic,0
ID_43AT7YQ,2010-03-06,2011-03-05,Female,59,2010-03-06,1,Saloon,Black,TOYOTA,Yaba,Benue,Car Classic,0
ID_43X7SGT,2010-12-05,2011-11-27,Entity,52,2010-12-05,1,JEEP,Blue,TOYOTA,Maryland,Lagos,Car Classic,0
ID_44DYJ4U,2010-07-31,2011-07-30,Female,56,2010-07-31,1,Saloon,Black,Nissan,Ipaja,Lagos,Car Classic,0
ID_45FHUOR,2010-01-29,2011-01-28,Male,53,2010-01-29,3,JEEP,Black,Mitsubishi,Lagos Island,Lagos,Car Classic,0
ID_45NJSM8,2010-07-16,2011-07-15,Female,42,2010-07-16,1,Saloon,Blue,TOYOTA,Surulere,Lagos,Car Classic,0
ID_45RKQBI,2010-06-05,2011-05-26,Female,56,2010-06-05,3,JEEP,Green,Range Rover,Ikoyi,Lagos,Customized Motor,0
ID_46JIH3Y,2010-04-29,2011-04-28,Female,49,2010-04-29,1,Saloon,Black,TOYOTA,Kaduna North,Kaduna-North,Car Classic,1
ID_46KXQVP,2010-03-27,2011-03-26,Female,32,2010-03-27,1,JEEP,Black,TOYOTA,Surulere,Lagos,Car Classic,1
ID_4735B2N,2010-10-31,2011-03-01,Female,38,2010-10-31,3,JEEP,Black,TOYOTA,Lagos,Lagos,Car Classic,1
ID_479P88Q,2010-06-17,2011-06-11,Entity,9,2010-06-17,1,JEEP,Blue,TOYOTA,Ifo,Benue,Car Classic,1
ID_4833K0H,2010-01-02,2011-01-01,Male,64,2010-01-02,1,Saloon,Silver,Hyundai,Yaba,Benue,Car Classic,0
ID_48THNIJ,2010-02-26,2011-02-25,Male,27,2010-02-26,1,Saloon,Blue,Honda,MAGODO,Benue,Car Classic,0
ID_49CZH8U,2010-10-22,2011-10-21,Male,46,2010-10-22,1,Saloon,Black,Ford,Kaduna,Kaduna,Car Classic,0
ID_49UXBG7,2010-09-10,2011-09-09,Female,53,2010-09-10,1,Saloon,Grey,TOYOTA,Olorunsogo,Benue,Car Classic,0
ID_4BKYR2D,2010-03-13,2011-03-12,Male,72,2010-03-13,1,Saloon,Green,Nissan,Ibadan North West,Ibadan-West,Customized Motor,0
ID_4BOLTMD,2010-04-10,2011-04-09,Male,48,2010-04-10,1,JEEP,Gold,TOYOTA,OGUN,Ogun,Car Classic,0
ID_4BOWTNC,2010-01-04,2011-01-03,Female,27,2010-01-04,1,Saloon,Silver,TOYOTA,OJOTA,Benue,Car Classic,0
ID_4CTPYA8,2010-11-23,2011-11-22,Female,58,2010-11-23,2,Saloon,Grey,TOYOTA,Lagos Island,Lagos,Car Classic,0
ID_4CVF9UG,2010-03-28,2011-03-27,Male,41,2010-03-28,1,Saloon,Grey,Lexus,Ikorodu,Lagos,Car Classic,1
ID_4DEAW41,2010-09-13,2011-09-12,Male,37,2010-09-13,1,Saloon,Grey,TOYOTA,Ikeja,Lagos,Car Classic,0
ID_4DH1OWA,2010-07-11,2011-06-11,Male,36,2010-07-11,1,Saloon,Blue,Honda,Lekki,Lagos,Car Classic,0
ID_4E49YY7,2010-09-23,2011-09-22,Female,32,2010-09-23,1,Saloon,As Attached,TOYOTA,Calabar,Cross-River,Car Classic,1
ID_4EKZPSF,2010-02-04,2011-02-03,Female,64,2010-02-04,1,JEEP,Blue,Honda,Amuwo-Odofin,Amuwo-Odofin,Car Classic,0
ID_4FS3VHM,2010-10-31,2011-10-30,Female,32,2010-10-31,1,Saloon,Silver,Hyundai,Ikeja,Lagos,Car Classic,0
ID_4FSZG5Y,2010-10-30,2011-10-29,Male,46,2010-10-30,2,Saloon,Silver,TOYOTA,Victoria Island,Lagos,Car Classic,1
ID_4FZ3VAP,2010-04-01,2011-03-31,Female,34,2010-04-01,1,Saloon,Black,TOYOTA,Abuja Municipal,Abuja-Municipal,Car Classic,0
ID_4GMT4D1,2010-02-18,2011-01-14,Male,40,2010-02-18,1,Saloon,Black,TOYOTA,Shagamu,Ogun,Car Classic,0
ID_4H7L0MM,2010-10-21,2011-10-20,Male,40,2010-10-21,1,Saloon,Black,TOYOTA,Eti-Osa,Eti-Osa,Car Classic,0
ID_4J45KN3,2010-02-11,2011-02-10,Male,35,2010-02-11,1,Saloon,Silver,TOYOTA,Abeokuta,Ogun,Car Classic,0
ID_4JBE8ZR,2010-06-17,2011-06-16,Male,64,2010-06-17,1,Saloon,Black,TOYOTA,Ife Central,Ife-Central,Car Classic,0
ID_4JCN3L7,2010-05-31,2011-05-30,Female,53,2010-05-31,1,Saloon,Black,Honda,Olorunsogo,Benue,Car Classic,1
ID_4JKPSXL,2010-01-21,2011-01-20,Female,35,2010-01-21,1,Saloon,Gold,TOYOTA,Eti-Osa,Eti-Osa,Car Classic,1
ID_4KA6VAZ,2010-02-20,2011-02-19,Male,46,2010-02-20,1,JEEP,Black,ACURA,Eti-Osa,Eti-Osa,Car Classic,0
ID_4KDYIVH,2010-02-02,2011-02-01,Male,69,2010-02-02,3,Saloon,Black,Honda,Eti-Osa,Eti-Osa,CarSafe,0
ID_4KNMWPE,2010-07-24,2011-07-23,Male,39,2010-07-24,1,JEEP,As Attached,TOYOTA,Surulere,Lagos,Car Classic,0
ID_4KSNWQY,2010-04-24,2011-03-27,NO GENDER,25,2010-04-24,1,Truck,As Attached,Iveco,Victoria Island,Lagos,CVTP,1
ID_4KZ4SBF,2010-05-08,2011-05-05,Female,45,2010-05-08,2,Saloon,Black,Skoda,Eti-Osa,Eti-Osa,Car Classic,0
ID_4L2M86Y,2010-04-12,2011-04-11,Female,33,2010-04-12,1,Saloon,Black,TOYOTA,Shomolu,Benue,Car Classic,0
ID_4LIUCKO,2010-12-10,2011-12-09,Male,32,2010-12-10,1,JEEP,Black,TOYOTA,Surulere,Lagos,Car Classic,0
ID_4M8QYZ3,2010-02-01,2011-01-31,Male,84,2010-02-01,1,Saloon,Black,TOYOTA,Lagos Mainland,Lagos,Car Classic,0
ID_4MCYXJ0,2010-03-12,2011-03-11,Female,42,2010-03-12,2,Saloon,Black,TOYOTA,Maryland,Lagos,Car Classic,0
ID_4MQNP4G,2010-07-12,2011-07-10,Male,45,2010-07-12,2,Saloon,Green,TOYOTA,Ebute-Metta,Lagos,Car Classic,0
ID_4N7B57N,2010-01-19,2011-01-18,Female,40,2010-01-19,1,JEEP,Red,TOYOTA,Lagos Island,Lagos,Car Classic,0
ID_4NDBMB4,2010-02-26,2011-02-25,Male,70,2010-02-26,2,Saloon,Grey,TOYOTA,OGBA,Lagos,Car Classic,0
ID_4NSZYFC,2010-06-21,2011-06-20,Male,37,2010-06-21,2,Saloon,Silver,TOYOTA,Abuja,Abuja,Car Classic,0
ID_4NWT14D,2010-03-08,2011-03-07,Entity,20,2010-03-08,1,Saloon,Black,TOYOTA,Ikoyi,Lagos,Car Classic,1
ID_4OFCO0N,2010-01-07,2011-01-06,Male,47,2010-01-07,1,JEEP,Brown,TOYOTA,Victoria Island,Lagos,Car Classic,0
ID_4OPBJ6T,2010-01-23,2011-01-22,Male,20,2010-01-23,2,Saloon,Silver,TOYOTA,Lagos Island,Lagos,Customized Motor,0
ID_4PVS09F,2010-01-08,2011-01-07,Male,43,2010-01-08,1,Saloon,Black,Lexus,Lagos Island,Lagos,Car Plus,1
ID_4Q14WYF,2010-12-20,2011-12-18,Male,62,2010-12-20,1,JEEP,Black,Jeep,Lagos Mainland,Lagos,Car Classic,0
ID_4RMLNE8,2010-10-10,2011-10-09,Male,50,2010-10-10,1,Saloon,Black,TOYOTA,Ibeju/Lekki,Ibeju-Lekki,Car Classic,1
ID_4RT856R,2010-01-14,2011-01-13,Male,44,2010-01-14,3,JEEP,Black,Hyundai,Nsit Ubium,Nsit-Ubium,Car Classic,0
ID_4RYPCCX,2010-02-06,2011-02-05,Male,36,2010-02-06,1,JEEP,Black,TOYOTA,Bonny,Benue,Car Classic,0
ID_4S0IOTE,2010-01-24,2011-01-23,Male,49,2010-01-24,1,Saloon,Silver,TOYOTA,Lekki,Lagos,Car Classic,0
ID_4S1VB1L,2010-03-25,2011-03-24,Male,38,2010-03-25,1,Saloon,Black,TOYOTA,Eti-Osa,Eti-Osa,Car Classic,0
ID_4SRT81J,2010-11-06,2011-08-06,Male,52,2010-11-06,3,Saloon,Black,TOYOTA,Apapa,Lagos,Car Classic,0
ID_4TKS9WF,2010-03-28,2011-03-27,Female,56,2010-03-28,3,JEEP,Black,Mitsubishi,Ikoyi,Lagos,Customized Motor,0
ID_4TPHV6K,2010-09-03,2011-09-02,Male,45,2010-09-03,2,JEEP,Black,Land Rover,Eti-Osa,Eti-Osa,Customized Motor,0
ID_4U5WCL3,2010-03-21,2011-03-03,Female,36,2010-03-21,1,Saloon,Silver,TOYOTA,Lagos Mainland,Lagos,Car Classic,0
ID_4U77288,2010-01-03,2011-01-02,Male,35,2010-01-03,1,Saloon,White,TOYOTA,Mushin,Lagos,Car Classic,1
ID_4VA3HWV,2010-02-18,2011-02-17,Male,37,2010-02-18,1,Saloon,Blue,Honda,Abuja,Abuja,Car Classic,0
ID_4VPHMUS,2010-04-15,2011-02-21,Male,44,2010-04-15,1,JEEP,Black,Mercedes,Eti-Osa,Eti-Osa,Car Classic,0
ID_4VVRRXB,2010-08-10,2011-08-09,Male,48,2010-08-10,1,JEEP,Ash,TOYOTA,Victoria Island,Lagos,Car Classic,0
ID_4WL1ZTN,2010-09-04,2011-09-03,Male,50,2010-09-04,2,Saloon,Black,TOYOTA,Ibeju/Lekki,Ibeju-Lekki,Car Classic,0
ID_4WOCN4I,2010-04-06,2011-04-05,Male,75,2010-04-06,3,JEEP,Black,TOYOTA,Victoria Island,Lagos,Car Classic,0
ID_4WPAHP8,2010-01-21,2011-01-20,Male,39,2010-01-21,1,Saloon,Grey,Honda,Abuja,Abuja,Car Classic,1
ID_4X566E0,2010-06-02,2011-06-01,Female,30,2010-06-02,2,Saloon,As Attached,TOYOTA,Osogbo,Osun,Car Plus,1
ID_4XW2MAI,2010-12-03,2011-12-02,Male,45,2010-12-03,2,Saloon,Silver,Kia,Eti-Osa,Eti-Osa,Customized Motor,0
ID_4Z0XRZ8,2010-07-31,2011-07-30,Female,43,2010-07-31,1,Saloon,As Attached,TOYOTA,Benin,Edo,Car Classic,0
ID_4ZOBNZI,2010-04-10,2011-04-09,Male,38,2010-04-10,2,Saloon,Black,TOYOTA,Essien Udim,Essien-Udim,Car Plus,0
ID_4ZOPVAA,2010-10-28,2011-10-27,Female,42,2010-10-28,1,JEEP,Grey,TOYOTA,Ikeja,Lagos,Car Classic,0
ID_4ZOWQHY,2010-03-21,2011-03-20,Male,41,2010-03-21,1,Saloon,Ash,Mercedes,Abuja Municipal,Abuja-Municipal,Car Classic,1
ID_500MC6F,2010-07-26,2011-07-25,Female,38,2010-07-26,1,Saloon,Black,Nissan,Ibadan North West,Ibadan-West,Car Classic,0
ID_50EPBEY,2010-12-04,2011-12-03,Male,76,2010-12-04,1,JEEP,Black,TOYOTA,Owerri West ,Owerri-West,Car Classic,0
ID_50JO1FP,2010-03-22,2011-03-21,Male,39,2010-03-22,1,Saloon,Black,TOYOTA,Abuja,Abuja,Car Classic,0
ID_50NJR6I,2010-07-01,2011-02-27,Male,37,2010-07-01,2,Saloon,As Attached,TOYOTA,Warri,Delta,Car Classic,1
ID_51CKZR3,2010-06-13,2011-06-12,Male,55,2010-06-13,1,Truck,White,Mack,Egbeda,Benue,CVTP,1
ID_521XNN4,2010-01-31,2011-01-30,Male,46,2010-01-31,3,Saloon,As Attached,Hyundai,Minna,Niger-State,Car Classic,0
ID_53GNV5F,2010-04-24,2011-04-23,Female,34,2010-04-24,1,Saloon,Green,Kia,Ibeju/Lekki,Ibeju-Lekki,Car Plus,1
ID_53J4K6G,2010-06-21,2011-06-20,Female,1,2010-06-21,1,JEEP,Grey,TOYOTA,Victoria Island,Lagos,Car Classic,0
ID_53N0FIR,2010-08-14,2011-08-13,NO GENDER,20,2010-08-14,3,JEEP,Black,TOYOTA,GBAGADA,Benue,Car Classic,0
ID_54R6Q4Y,2010-10-08,2011-02-24,Male,51,2010-10-08,4,Saloon,Black,Honda,Victoria Island,Lagos,Customized Motor,0
ID_54RUHXP,2010-07-04,2011-07-03,Female,39,2010-07-04,1,JEEP,Black,TOYOTA,Isolo,Benue,Car Classic,0
ID_54W4MPS,2010-08-06,2011-08-05,Male,39,2010-08-06,1,Truck,White & Red,Iveco,Victoria Island,Lagos,CVTP,0
ID_54WC0UF,2010-09-27,2011-09-26,Male,42,2010-09-27,1,JEEP,Black,Land Rover,Ibadan South West,Ibadan-West,Car Classic,0
ID_55IGESZ,2010-05-24,2011-05-23,Entity,10,2010-05-24,3,Pick Up,As Attached,Ford,Abuja Municipal,Abuja-Municipal,CVTP,1
ID_560BBCZ,2010-02-26,2011-02-25,Male,42,2010-02-26,1,Saloon,Gold,Lexus,Surulere,Lagos,Car Classic,0
